Permit Type,Street Number,Unit,Number of Existing Stories,Number of Proposed Stories,Voluntary Soft-Story Retrofit,Estimated Cost,Revised Cost,Existing Units,Proposed Units,Plansets,TIDF Compliance,Existing Construction Type,Proposed Construction Type,Supervisor District,Zipcode,Record ID
8,25,302.0,6.0,6.0,,15000.0,15000.0,67.0,67.0,2,,1.0,1.0,10.0,94107,1450027455000
8,250,,17.0,17.0,,2625.0,2625.0,0.0,0.0,2,,1.0,1.0,3.0,94104,145325766174
8,1355,,10.0,10.0,,510.0,510.0,,,2,,1.0,1.0,6.0,94103,1453219347127
8,221,,16.0,16.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1450178165681
8,1,,40.0,40.0,,1120.0,1120.0,,,2,,1.0,1.0,3.0,94126,145149963347
8,3241,0.0,2.0,2.0,,1.0,1.0,4.0,4.0,2,,5.0,5.0,2.0,94115,1450948451429
8,220,,33.0,33.0,,100000.0,100000.0,0.0,0.0,2,,2.0,2.0,3.0,94104,144981066168
8,2000,,8.0,8.0,,31000.0,31000.0,,,2,,1.0,1.0,3.0,94109,145086475782
8,2525,,1.0,1.0,,1.0,1.0,0.0,0.0,2,,3.0,3.0,10.0,94124,1449325505632
8,550,,11.0,11.0,,1000.0,1000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1451929364842
8,51,0.0,3.0,3.0,,42000.0,100000.0,3.0,3.0,2,,5.0,5.0,6.0,94103,1453424405210
8,1201,,0.0,6.0,,1.0,1.0,0.0,259.0,2,,,3.0,10.0,94107,1451870459813
8,116,,9.0,9.0,,22000.0,22000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1449654362781
8,532,,0.0,0.0,,20000.0,20000.0,0.0,0.0,2,,,,7.0,94122,1450855466356
8,456,0.0,26.0,26.0,,1.0,96465.0,,,2,,1.0,1.0,3.0,94104,1452878296971
8,2846,,3.0,3.0,,170000.0,170000.0,2.0,2.0,2,,5.0,5.0,2.0,94123,1450675370164
8,1715,0.0,3.0,3.0,,30000.0,30000.0,30.0,30.0,2,,5.0,5.0,2.0,94117,1453347417275
8,33,,20.0,20.0,,7000.0,7000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1450989164504
8,3,,31.0,31.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94111,145008063349
8,51,,2.0,2.0,,58000.0,58000.0,1.0,1.0,2,,5.0,5.0,9.0,94134,1453101190817
8,265,,31.0,31.0,,1000.0,1000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1456063374315
8,3,,30.0,30.0,,14000.0,20000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,145093163349
8,4843,,3.0,3.0,,40000.0,40000.0,4.0,4.0,2,,5.0,5.0,1.0,94118,1452780103147
8,1,,32.0,32.0,,2000.0,2500.0,,,2,,1.0,1.0,3.0,94111,145120766082
8,2323,,4.0,4.0,,100000.0,150000.0,8.0,8.0,2,,5.0,5.0,2.0,94115,144930476157
8,901,,4.0,4.0,,534000.0,656000.0,,,2,,2.0,2.0,2.0,94109,144324480462
8,150,,23.0,23.0,,185600.0,185600.0,0.0,0.0,2,,1.0,1.0,3.0,94111,144522263369
8,315,0.0,17.0,17.0,,365000.0,400000.0,,,2,,1.0,1.0,3.0,94104,1448769298474
8,1900,,4.0,4.0,,485830.0,486000.0,15.0,15.0,2,,5.0,5.0,2.0,94123,1599781238065
8,185,,6.0,6.0,,2500.0,2500.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1442265348598
8,224,,1.0,1.0,,14500.0,14500.0,,,2,,3.0,3.0,6.0,94103,1446828156533
8,2222,,4.0,4.0,,40000.0,40000.0,8.0,8.0,2,,5.0,5.0,2.0,94115,1448728273836
8,201,,30.0,30.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1443824164647
8,30,0.0,4.0,4.0,,85000.0,156480.0,33.0,33.0,2,,5.0,5.0,9.0,94110,1448468483227
8,650,0.0,33.0,33.0,,4500.0,4500.0,0.0,0.0,2,,1.0,1.0,3.0,94108,1445083296980
8,360,,5.0,5.0,,3678903.0,3678903.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1595430349326
8,568,,3.0,3.0,,160000.0,231000.0,5.0,5.0,2,,5.0,5.0,6.0,94103,1449137249160
8,2675,,1.0,1.0,,6000.0,6300.0,1.0,1.0,2,,1.0,1.0,2.0,94115,144764189456
8,301,,23.0,23.0,,45000.0,45000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1444414165667
8,2,,30.0,30.0,,3670.0,3670.0,,,2,,1.0,1.0,3.0,94111,144602963348
8,2,,30.0,30.0,,70000.0,47000.0,,,2,,1.0,1.0,3.0,94111,144334663348
8,1310,18.0,3.0,3.0,,65000.0,0.0,30.0,30.0,2,,5.0,5.0,10.0,94107,1445603425261
3,2863,,0.0,0.0,,60000.0,60000.0,0.0,0.0,2,,,,2.0,94115,107624487570
8,353,,23.0,23.0,,7400.0,7400.0,0.0,0.0,2,,1.0,1.0,3.0,94111,144125663381
8,30,,3.0,3.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1441943507058
8,3630,,3.0,3.0,,300000.0,300000.0,1.0,1.0,2,,5.0,5.0,2.0,94118,144362185544
8,101,,48.0,48.0,,372000.0,200000.0,,,2,,1.0,1.0,3.0,94111,144723466081
8,90,,15.0,15.0,,3700.0,3700.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1446668164483
3,1942,,3.0,4.0,,40000.0,40000.0,5.0,5.0,2,,5.0,5.0,2.0,94115,144256187544
8,303,,9.0,9.0,,1000.0,1000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1442927347172
8,100,,25.0,25.0,,1000000.0,1000000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1445198372147
8,1275,,4.0,4.0,,40000.0,52000.0,6.0,6.0,2,,5.0,5.0,3.0,94109,144838163739
8,200,,1.0,1.0,,4400000.0,4400000.0,0.0,0.0,2,,3.0,3.0,10.0,94124,1447326182252
8,505,,12.0,12.0,,5800.0,5800.0,,,2,,1.0,1.0,6.0,94105,1447667496570
8,600,,4.0,4.0,,1.0,1.0,,,2,,5.0,5.0,6.0,94107,1442218454861
8,17,,,,,5000.0,8000.0,,,2,,,,1.0,94118,144558396617
8,631,211.0,20.0,20.0,,40000.0,0.0,186.0,186.0,2,,1.0,1.0,5.0,94109,1441771477976
8,3310,,,6.0,,10000.0,10000.0,,8.0,2,,,3.0,9.0,94110,1596700209734
8,315,0.0,17.0,17.0,,314000.0,315000.0,,,2,,1.0,1.0,3.0,94104,1448768298474
8,4,,40.0,40.0,,1.0,1.0,,,2,,1.0,1.0,3.0,94111,144850363351
8,11,,,,,20000.0,20000.0,0.0,0.0,2,,,,10.0,94124,1075032174373
8,473,,2.0,2.0,,1.0,1.0,0.0,0.0,2,,5.0,5.0,6.0,94107,1448008167310
8,1140,,6.0,6.0,,9600.0,9600.0,112.0,112.0,2,,1.0,1.0,6.0,94103,1448115165252
8,2208,0.0,4.0,4.0,,40000.0,40000.0,8.0,8.0,2,,5.0,5.0,2.0,94115,1448727419977
8,301,,23.0,23.0,,1500.0,1500.0,,,2,,1.0,1.0,6.0,94105,1445330165667
8,149,,2.0,2.0,,762000.0,762000.0,,,2,,2.0,2.0,6.0,94107,1448917167662
8,310,,4.0,4.0,,28000.0,28000.0,24.0,24.0,2,,5.0,5.0,1.0,94118,1446095242520
8,38,508.0,2.0,2.0,,15000.0,25000.0,62.0,62.0,0,,1.0,1.0,6.0,94105,1441706167131
8,1029,0.0,6.0,6.0,,2500.0,2500.0,55.0,55.0,2,,2.0,2.0,5.0,94109,1439925400097
8,4652,0.0,3.0,3.0,,2500.0,4000.0,4.0,4.0,2,,5.0,5.0,1.0,94118,1587081403783
8,50,,36.0,36.0,,200000.0,200000.0,,,2,,1.0,1.0,3.0,94111,158846363364
8,350,,27.0,27.0,,350000.0,350000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1593049164586
8,1150,0.0,2.0,2.0,,1.0,1.0,,,2,,5.0,5.0,10.0,94107,1438754291469
8,101,,48.0,48.0,,1000000.0,1000000.0,,,2,,1.0,1.0,3.0,94111,143801366081
8,865,,4.0,4.0,,6000.0,6000.0,,,2,,5.0,5.0,6.0,94103,1440423164435
8,750,,0.0,9.0,,10000.0,12200.0,0.0,79.0,2,,,1.0,6.0,94107,1438571165843
8,275,0.0,30.0,30.0,,2625.0,2625.0,,,2,,1.0,1.0,3.0,94104,1438604296686
8,1166,,2.0,2.0,,1.0,1.0,4.0,4.0,2,,5.0,5.0,5.0,94115,1436850503847
8,1144,,2.0,1.0,,1.0,1.0,4.0,4.0,2,,5.0,5.0,5.0,94115,1440092503845
8,1,,40.0,40.0,,4920.0,4920.0,,,2,,1.0,1.0,3.0,94126,143766863347
8,400,,10.0,10.0,,3000.0,16000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1439145448284
8,52,,2.0,2.0,,3500.0,3500.0,,,0,,3.0,3.0,6.0,94107,1436898497194
8,1010,,3.0,3.0,,2000.0,2000.0,67.0,67.0,0,,3.0,3.0,3.0,94109,144049666699
8,1722,,3.0,3.0,,1.0,4000.0,12.0,12.0,2,,5.0,5.0,5.0,94115,1436861377383
8,1515,205.0,5.0,5.0,,30000.0,80000.0,40.0,40.0,2,,1.0,1.0,9.0,94103,1440831506157
8,1320,0.0,3.0,3.0,,50000.0,60000.0,7.0,7.0,2,,5.0,5.0,5.0,94117,1443057400606
8,680,,,5.0,,1.0,0.0,,55.0,2,,,5.0,10.0,94107,1440299495801
8,1500,0.0,6.0,6.0,,3000.0,3000.0,,,2,,1.0,1.0,6.0,94158,1440205472397
8,568,,1.0,1.0,,76400.0,0.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1440030374274
8,1131,,3.0,3.0,,1.0,4000.0,12.0,12.0,2,,5.0,5.0,5.0,94115,1436865503873
8,1429,,1.0,1.0,,350000.0,350000.0,,,2,,5.0,5.0,9.0,94110,1439221206420
8,50,,43.0,43.0,,176000.0,225000.0,,,2,,1.0,1.0,6.0,94105,1440805164581
8,1355,,11.0,11.0,,24855.0,30000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1439876347127
8,601,,3.0,3.0,,3120.0,3120.0,,,2,,4.0,4.0,6.0,94107,1430618385638
8,300,,,6.0,,5000.0,1.0,,,2,,,1.0,3.0,94108,1586303453916
8,930,,1.0,1.0,,400000.0,400000.0,,,2,,3.0,3.0,8.0,94117,142881194916
8,425,0.0,26.0,26.0,,25000.0,50000.0,,,2,,1.0,1.0,3.0,94104,1428636298601
8,2,,35.0,35.0,,4981977.0,4981977.0,,,2,,1.0,1.0,3.0,94111,143166063348
8,425,0.0,26.0,26.0,,1.0,1.0,,,2,,1.0,1.0,3.0,94104,1431388298601
8,350,,29.0,29.0,,15000.0,20000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1429134164586
8,315,,4.0,4.0,,1.0,1.0,,,2,,5.0,5.0,3.0,94133,143661956495
8,33,,20.0,20.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1433028164504
8,495,,17.0,17.0,,5500.0,5500.0,405.0,405.0,2,,3.0,3.0,3.0,94102,1432965276973
8,690,2401.0,24.0,24.0,,14300.0,15000.0,101.0,101.0,2,,1.0,1.0,3.0,94104,1431690456409
8,2501,,4.0,4.0,,4180.0,4180.0,11.0,11.0,2,,5.0,5.0,9.0,94110,1428398367035
8,439,,2.0,2.0,,5000.0,5000.0,0.0,0.0,2,,5.0,5.0,6.0,94107,1584621167317
8,3620,,,6.0,,30000.0,40000.0,,24.0,2,,,3.0,8.0,94110,1581010207812
8,2350,,1.0,1.0,,15000.0,15000.0,,,2,,4.0,4.0,10.0,94107,1432714170917
8,699,,6.0,6.0,,12000.0,12000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1430806167601
8,1455,,40.0,40.0,,800.0,1200.0,,,2,,1.0,1.0,6.0,94103,1434773394002
8,617,,6.0,6.0,,792993.0,792993.0,0.0,0.0,2,,3.0,3.0,6.0,94105,1580335164757
8,680,,0.0,5.0,,1.0,1.0,0.0,55.0,2,,,1.0,10.0,94107,1433794495801
8,2929,,1.0,1.0,,1000.0,600.0,,,2,,5.0,5.0,9.0,94110,1432387169864
8,1228,1.0,4.0,4.0,,65000.0,65000.0,6.0,6.0,2,,5.0,5.0,5.0,94117,1432497289154
8,1100,,5.0,5.0,,3000.0,5080.0,71.0,71.0,2,,1.0,1.0,7.0,94112,1431445504613
8,275,,32.0,32.0,,5490.0,5490.0,0.0,0.0,2,,1.0,1.0,3.0,94104,142818363386
8,1281,,4.0,4.0,,25000.0,73000.0,2.0,2.0,2,,5.0,5.0,3.0,94109,143384658663
8,436,,3.0,3.0,,1544.0,8181.0,0.0,0.0,2,,2.0,2.0,6.0,94107,1427948166612
8,425,,38.0,38.0,,610.0,610.0,,,2,,1.0,1.0,6.0,94105,1436307164577
8,47,,7.0,7.0,,108000.0,108000.0,80.0,80.0,2,,5.0,5.0,6.0,94103,1431744164396
8,555,0.0,33.0,33.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1432328394511
8,65,0.0,4.0,4.0,,25000.0,25000.0,12.0,12.0,2,,5.0,5.0,5.0,94117,1429705417644
8,355,,5.0,5.0,,1.0,1.0,194.0,194.0,2,,3.0,3.0,6.0,94158,1434463437638
8,111,0.0,22.0,22.0,,150000.0,154200.0,,,2,,1.0,1.0,3.0,94104,1432517299403
8,1466,0.0,3.0,3.0,,32000.0,50000.0,3.0,3.0,2,,5.0,5.0,3.0,94109,1431212406107
8,2,,5.0,5.0,,75000.0,0.0,,,2,,4.0,4.0,6.0,94103,1431103168000
8,71,,4.0,4.0,,2500.0,2500.0,1.0,1.0,2,,5.0,5.0,2.0,94118,143268687899
8,8,,8.0,8.0,,85000.0,102000.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1430900374477
8,765,,36.0,36.0,,22200.0,22200.0,139.0,139.0,2,,1.0,1.0,6.0,94103,1429361164466
8,55,,7.0,7.0,,116400.0,116400.0,0.0,0.0,2,,1.0,1.0,3.0,94133,1428834489803
8,555,0.0,33.0,33.0,,13000.0,13000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1434836394511
8,150,,23.0,23.0,,18000.0,18000.0,,,2,,1.0,1.0,3.0,94111,143185663369
8,436,,3.0,3.0,,16000.0,24691.0,,,2,,1.0,1.0,6.0,94107,1432923166612
8,100,,33.0,33.0,,565930.0,565930.0,,,2,,1.0,1.0,3.0,94111,158054466079
8,651,,4.0,4.0,,7500.0,19000.0,,,2,,2.0,2.0,6.0,94107,1433282167656
8,50,,7.0,7.0,,35000.0,45000.0,63.0,63.0,2,,3.0,3.0,8.0,94102,1582727238028
8,188,,8.0,8.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1432695164628
8,811,,1.0,1.0,,30000.0,30000.0,,,2,,5.0,5.0,10.0,94124,1430861357976
8,22,,17.0,17.0,,1.0,400000.0,,,2,,1.0,1.0,6.0,94103,1432977497172
8,1,,40.0,40.0,,1500.0,1500.0,,,2,,1.0,1.0,3.0,94126,142899963347
8,1,,36.0,36.0,,375000.0,375000.0,,,2,,1.0,1.0,3.0,94111,1433560390418
8,75,,3.0,3.0,,1000.0,1000.0,53.0,53.0,2,,1.0,1.0,3.0,94111,143346161440
8,450,,28.0,28.0,,1.0,1.0,,,2,,1.0,1.0,3.0,94108,143263966980
8,524,,2.0,2.0,,88000.0,88000.0,,,2,,3.0,3.0,6.0,94107,1429075367413
8,1161,,5.0,5.0,,138651.0,138651.0,,,2,,3.0,3.0,6.0,94103,1436365165055
8,36,,0.0,2.0,,3000.0,3000.0,0.0,1.0,2,,,5.0,7.0,94132,1434132498471
8,1945,0.0,4.0,4.0,,25000.0,25000.0,1.0,1.0,2,,5.0,5.0,2.0,94109,1432128412950
8,75,,4.0,4.0,,20000.0,20000.0,24.0,24.0,2,,5.0,5.0,6.0,94102,1435976237808
8,595,,2.0,2.0,,40000.0,40000.0,,,2,,3.0,3.0,9.0,94110,1419984504884
8,345,,6.0,6.0,,11000.0,11000.0,,,2,,3.0,3.0,6.0,94107,1413607167835
8,600,,6.0,6.0,,68000.0,68000.0,,,2,,1.0,1.0,6.0,94107,1415649165832
8,185,,5.0,5.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1417669388160
8,622,,3.0,3.0,,5000.0,5000.0,21.0,21.0,2,,5.0,5.0,3.0,94133,1411440349070
8,111,0.0,22.0,22.0,,160000.0,160000.0,,,2,,1.0,1.0,3.0,94104,1415436299403
8,555,0.0,52.0,52.0,,3570.0,3600.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1420868298587
8,168,,0.0,3.0,,20000.0,50000.0,0.0,2.0,2,,,5.0,3.0,94108,1424478499194
8,955,,2.0,3.0,,32240.0,33000.0,0.0,1.0,2,,5.0,5.0,6.0,94103,1421736156350
8,140,,0.0,6.0,,7250.0,11600.0,0.0,107.0,2,,,5.0,10.0,94124,1413420491747
8,111,,0.0,0.0,,25000.0,25000.0,0.0,0.0,2,,,,10.0,94124,1416545182130
8,850,0.0,3.0,3.0,,3500.0,3500.0,2.0,2.0,2,,5.0,5.0,3.0,94111,1419743294875
8,555,,17.0,17.0,,150000.0,150000.0,0.0,0.0,2,,1.0,1.0,3.0,94108,1411763360608
8,1250,0.0,4.0,4.0,,125000.0,125000.0,7.0,7.0,2,,5.0,5.0,3.0,94108,1415955297324
8,600,0.0,20.0,20.0,,576600.0,900000.0,,,2,,1.0,1.0,3.0,94108,1416454429338
8,1415,,2.0,2.0,,625000.0,625000.0,0.0,0.0,2,,3.0,3.0,10.0,94124,1422961376448
8,11,,1.0,1.0,,2800.0,2800.0,1.0,1.0,0,,5.0,5.0,11.0,94112,1411876203666
3,170,,3.0,3.0,,1000000.0,1000000.0,,,2,,3.0,3.0,6.0,94103,1423966506182
8,85,,5.0,5.0,,2850000.0,2850000.0,0.0,0.0,2,,2.0,2.0,6.0,94107,1424528263066
8,88,,21.0,21.0,,1.0,0.0,0.0,0.0,2,,1.0,1.0,3.0,94108,1414025495355
8,600,,5.0,5.0,,25000.0,25000.0,0.0,0.0,2,,1.0,1.0,6.0,94103,1414376167600
8,275,0.0,30.0,30.0,,1.0,1.0,,,2,,1.0,1.0,3.0,94104,1417291296686
8,555,0.0,52.0,52.0,,35000.0,35000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1415473298587
8,275,0.0,32.0,32.0,,1020.0,1500.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1425271296686
8,180,,12.0,12.0,,1.0,1.0,,,2,,1.0,1.0,6.0,94105,1414583164641
8,973,,3.0,3.0,,3000.0,30000.0,8.0,8.0,2,,5.0,5.0,6.0,94103,1425715165495
8,400,,4.0,4.0,,3000.0,4000.0,0.0,0.0,2,,1.0,1.0,6.0,94107,1412081360024
8,465,,25.0,25.0,,25000.0,25000.0,178.0,178.0,2,,1.0,1.0,3.0,94111,1576472497331
8,150,,2.0,2.0,,9100.0,9100.0,,,2,,3.0,3.0,3.0,94133,1427648347545
8,345,0.0,9.0,9.0,,14000.0,116000.0,112.0,112.0,2,,1.0,1.0,5.0,94102,1422004301619
8,100,,25.0,25.0,,14000.0,15000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1419762372147
8,1322,,3.0,3.0,,75000.0,80000.0,6.0,6.0,2,,5.0,5.0,3.0,94109,142253762825
8,3223,0.0,3.0,3.0,,35000.0,50000.0,2.0,2.0,2,,5.0,5.0,2.0,94123,1417237460875
8,50,,7.0,7.0,,30000.0,35000.0,63.0,63.0,2,,3.0,3.0,8.0,94102,141447483707
8,3400,,3.0,3.0,,110000.0,110000.0,170.0,170.0,2,,3.0,3.0,2.0,94123,141587271215
8,444,,2.0,2.0,,700000.0,700000.0,0.0,0.0,2,,2.0,2.0,6.0,94107,1422644167651
8,353,,23.0,23.0,,1770000.0,1800000.0,,,2,,1.0,1.0,3.0,94111,156992563381
8,3049,,4.0,4.0,,32000.0,38000.0,10.0,10.0,2,,5.0,5.0,2.0,94115,1413879238845
8,275,0.0,30.0,30.0,,5000.0,5000.0,,,2,,1.0,1.0,3.0,94104,1422406296686
8,350,,19.0,19.0,,25000.0,25000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1566850495350
3,555,,,5.0,,32000.0,,0.0,139.0,2,,,1.0,5.0,94102,142457381787
8,1380,,0.0,6.0,,1.0,1.0,0.0,393.0,2,,,3.0,6.0,94107,1418584504383
8,199,0.0,27.0,27.0,,145425.0,100000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1422066480611
8,30,,6.0,6.0,,300000.0,370000.0,,,2,,3.0,3.0,6.0,94103,1417245504656
8,768,,2.0,2.0,,19500.0,0.0,,,2,,5.0,5.0,6.0,94107,1411261165844
8,295,,4.0,4.0,,10000.0,10500.0,0.0,0.0,2,,2.0,2.0,3.0,94133,141335756448
8,1,,27.0,27.0,,4000.0,4000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1416265164604
8,237,,0.0,4.0,,18700.0,18700.0,0.0,21.0,2,,,5.0,6.0,94107,1422815166229
8,185,,6.0,6.0,,20000.0,20000.0,,,2,,1.0,1.0,6.0,94158,1410617348598
8,320,,2.0,2.0,,68000.0,68000.0,1.0,1.0,2,,5.0,5.0,11.0,94112,1411569218098
8,590,,2.0,2.0,,1.0,1.0,,,2,,3.0,3.0,9.0,94110,1426487374412
8,173,,0.0,4.0,,5000.0,5000.0,0.0,2.0,2,,,5.0,7.0,94132,1410437504119
8,425,,38.0,38.0,,1020.0,1020.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1422453164577
8,185,,6.0,6.0,,190000.0,190000.0,0.0,0.0,2,,1.0,1.0,6.0,94158,1409174348598
8,123,,28.0,28.0,,10000.0,10000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1412203164644
8,384,,5.0,5.0,,7200.0,7500.0,0.0,0.0,2,,1.0,1.0,3.0,94108,141585767147
8,350,0.0,22.0,22.0,,115500.0,45000.0,,,2,,1.0,1.0,3.0,94104,1425468297063
8,444,,2.0,2.0,,8000.0,8000.0,0.0,0.0,2,,3.0,3.0,10.0,94107,1415132168319
8,424,,3.0,3.0,,1000.0,1.0,0.0,0.0,2,,3.0,3.0,6.0,94103,1410811351809
8,555,0.0,52.0,52.0,,10000.0,10000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1425594298587
8,274,,2.0,2.0,,800.0,800.0,0.0,0.0,2,,5.0,5.0,9.0,94110,1415524159237
8,1511,,6.0,6.0,,4000.0,6200.0,40.0,40.0,2,,1.0,1.0,9.0,94103,1410302505711
8,409,,6.0,6.0,,159000.0,0.0,,,2,,1.0,1.0,6.0,94158,1425154501067
8,444,,2.0,2.0,,10000.0,10000.0,,,2,,3.0,3.0,6.0,94107,1414589166614
8,560,,3.0,3.0,,1.0,40000.0,50.0,50.0,2,,1.0,1.0,3.0,94111,1422320387543
8,101,,29.0,29.0,,750.0,1626.0,,,2,,1.0,1.0,3.0,94104,142690467035
8,930,,1.0,1.0,,430000.0,430000.0,0.0,0.0,2,,5.0,5.0,8.0,94117,142488594916
3,2347,,3.0,3.0,,1000.0,,3.0,2.0,2,,5.0,5.0,2.0,94123,141507484366
8,45,,7.0,7.0,,5200.0,6000.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1411358470232
8,18,,,3.0,,5000.0,21300.0,,3.0,2,,,5.0,9.0,94103,1575911157934
8,555,0.0,52.0,52.0,,26300.0,26300.0,,,2,,1.0,1.0,3.0,94104,1411218298587
8,1355,,11.0,11.0,,10000.0,0.0,,,2,,1.0,1.0,6.0,94103,1424932347127
8,33,,20.0,20.0,,208604.0,208604.0,0.0,0.0,2,,1.0,1.0,6.0,94105,1417223164504
8,550,0.0,14.0,14.0,,30100.0,30100.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1571688296598
8,1,,38.0,38.0,,14498.0,14498.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1577279390418
8,600,0.0,50.0,50.0,,21510.0,21510.0,0.0,0.0,2,,1.0,1.0,3.0,94111,1570704296199
8,222,,9.0,9.0,,1.0,1.0,0.0,0.0,2,,1.0,1.0,3.0,94108,140978967007
8,1001,,6.0,6.0,,1600.0,1600.0,0.0,0.0,2,,1.0,1.0,10.0,94110,1426784171456
8,799,,8.0,8.0,,1.0,1250.0,,,2,,1.0,1.0,6.0,94103,1419832164442
8,425,,,1.0,,10737.0,16000.0,0.0,0.0,2,,,2.0,6.0,94105,1413268165798
8,301,,1.0,1.0,,1.0,1.0,0.0,0.0,2,,2.0,2.0,5.0,94102,157636269946
8,250,,16.0,16.0,,154780.0,200000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,141043066174
8,501,,7.0,7.0,,1000.0,1000.0,0.0,0.0,2,,1.0,1.0,6.0,94107,1410058167201
8,345,,35.0,35.0,,1645680.0,1645680.0,0.0,0.0,2,,1.0,1.0,3.0,94104,142563066075
8,450,,28.0,28.0,,1800.0,1800.0,0.0,0.0,2,,1.0,1.0,3.0,94108,142338866980
8,85,,5.0,5.0,,1225000.0,1225000.0,0.0,0.0,2,,2.0,2.0,6.0,94107,1424520263066
8,100,,25.0,25.0,,16120.0,16200.0,0.0,0.0,2,,1.0,1.0,3.0,94104,1417494372147
8,185,,0.0,4.0,,5000.0,5000.0,0.0,2.0,2,,,5.0,7.0,94132,1410446501240
8,375,,3.0,3.0,,1400000.0,1400000.0,,,2,,1.0,1.0,7.0,94131,1569833359933
8,952,0.0,6.0,6.0,,105172.0,120000.0,58.0,58.0,2,,3.0,3.0,3.0,94109,1420248399960
8,222,,,26.0,,27900.0,27900.0,,,2,,,1.0,6.0,94105,1415650165594
8,1489,,14.0,14.0,,40000.0,40000.0,156.0,156.0,2,,1.0,1.0,5.0,94115,142702879983
3,1920,6.0,3.0,3.0,,20000.0,40000.0,6.0,6.0,2,,5.0,5.0,2.0,94123,142553383873
8,2875,,,4.0,,2500.0,6092.0,,2.0,2,,,3.0,9.0,94134,1417109492448
8,2,,9.0,9.0,,23000.0,23000.0,554.0,554.0,2,,1.0,1.0,6.0,94105,1408653164500
3,241,,3.0,3.0,,500000.0,500000.0,2.0,2.0,2,,5.0,5.0,10.0,94107,1411328168480
8,634,,0.0,3.0,,15000.0,23637.0,0.0,1.0,2,,,5.0,1.0,94121,1422762105684
8,2265,,6.0,6.0,,610.0,610.0,196.0,196.0,2,,3.0,3.0,10.0,94107,1421380493024
8,801,0.0,8.0,8.0,,800000.0,800000.0,198.0,198.0,2,,1.0,1.0,6.0,94103,1426922446580
8,235,,25.0,25.0,,750000.0,750000.0,0.0,0.0,2,,1.0,1.0,3.0,94104,140840466161
8,801,,5.0,5.0,,10000.0,10000.0,,,2,,1.0,1.0,3.0,94133,141800361599
8,2,,30.0,30.0,,1.0,1.0,,,2,,1.0,1.0,3.0,94111,141613663348
8,222,,9.0,9.0,,250000.0,250000.0,,,2,,1.0,1.0,3.0,94108,141916267007
8,3320,0.0,4.0,4.0,,1.0,1.0,12.0,12.0,2,,5.0,5.0,2.0,94123,1427786302491
8,101,,48.0,48.0,,130189.0,130189.0,0.0,0.0,2,,1.0,1.0,3.0,94111,141878066081
8,120,,7.0,7.0,,1700.0,1700.0,0.0,0.0,2,,2.0,2.0,3.0,94108,141783569345
8,555,0.0,52.0,52.0,,2500.0,2500.0,,,2,,1.0,1.0,3.0,94104,1413417298587
8,2500,,,5.0,,10000.0,10000.0,,122.0,2,,,1.0,10.0,94124,1425121466133
8,1,,40.0,40.0,,3570.0,3570.0,0.0,0.0,2,,1.0,1.0,3.0,94126,142260863347
